id_venta,ciudad,tienda,categoria,producto,cantidad,precio_unitario
4870,Bogotá,Tienda Premium,Tecnología,Portatil,10,2500000
4871,Bogotá,Tienda Centro,Deportes,Guantes,4,65000
4872,Cartagena,Tienda Sur,Deportes,Bicicleta,20,1800000
4873,Cartagena,Tienda Occidente,Hogar,Ventilador,9,250000
4874,Cartagena,Tienda Premium,Tecnología,Impresora,3,600000
4875,Barranquilla,Tienda Sur,Hogar,Microondas,16,450000
4876,Cartagena,Tienda Occidente,Deportes,Balón,4,90000
4877,Cartagena,Tienda Premium,Tecnología,Monitor,12,750000
4878,Barranquilla,Tienda Norte,Tecnología,Teclado,6,85000
4879,Cartagena,Tienda Sur,Hogar,Ventilador,16,250000
4880,Bogotá,Tienda Premium,Tecnología,Monitor,8,750000
4881,Barranquilla,Tienda Norte,Hogar,Nevera,4,2200000
4882,Medellín,Tienda Centro,Deportes,Caminadora,1,3200000
4883,Cartagena,Tienda Sur,Deportes,Guantes,16,65000
4884,Bogotá,Tienda Centro,Hogar,Microondas,6,450000
4885,Bogotá,Tienda Centro,Hogar,Nevera,4,2200000
4886,Cali,Tienda Sur,Deportes,Balón,11,90000
4887,Barranquilla,Tienda Occidente,Tecnología,Mouse,1,45000
4888,Bogotá,Tienda Premium,Tecnología,Teclado,7,85000
4889,Bogotá,Tienda Sur,Tecnología,Teclado,9,85000
4890,Barranquilla,Tienda Centro,Deportes,Bicicleta,5,1800000
4891,Bogotá,Tienda Premium,Deportes,Pesas,5,250000
4892,Barranquilla,Tienda Norte,Tecnología,Mouse,16,45000
4893,Medellín,Tienda Sur,Hogar,Cafetera,7,120000
4894,Cali,Tienda Norte,Hogar,Microondas,6,450000
4895,Bogotá,Tienda Centro,Hogar,Cafetera,12,120000
4896,Medellín,Tienda Norte,Tecnología,Mouse,18,45000
4897,Barranquilla,Tienda Norte,Hogar,Cafetera,5,120000
4898,Medellín,Tienda Sur,Hogar,Cafetera,4,120000
4899,Bogotá,Tienda Norte,Hogar,Ventilador,14,250000
4900,Bogotá,Tienda Norte,Deportes,Guantes,17,65000
4901,Cali,Tienda Sur,Hogar,Nevera,3,2200000
4902,Bogotá,Tienda Norte,Hogar,Cafetera,11,120000
4903,Medellín,Tienda Centro,Tecnología,Impresora,7,600000
4904,Cali,Tienda Norte,Deportes,Balón,4,90000
4905,Bogotá,Tienda Centro,Hogar,Ventilador,12,250000
4906,Medellín,Tienda Premium,Hogar,Cafetera,2,120000
4907,Cartagena,Tienda Norte,Hogar,Nevera,4,2200000
4908,Cartagena,Tienda Premium,Deportes,Pesas,6,250000
4909,Cali,Tienda Sur,Tecnología,Monitor,8,750000
4910,Medellín,Tienda Norte,Deportes,Pesas,9,250000
4911,Bogotá,Tienda Sur,Tecnología,Portatil,15,2500000
4912,Bogotá,Tienda Centro,Tecnología,Mouse,8,45000
4913,Barranquilla,Tienda Occidente,Deportes,Balón,17,90000
4914,Cali,Tienda Sur,Deportes,Pesas,15,250000
4915,Medellín,Tienda Occidente,Hogar,Licuadora,5,180000
4916,Cali,Tienda Norte,Deportes,Bicicleta,16,1800000
4917,Cartagena,Tienda Centro,Tecnología,Teclado,7,85000
4918,Barranquilla,Tienda Premium,Deportes,Balón,19,90000
4919,Bogotá,Tienda Sur,Tecnología,Portatil,13,2500000
4920,Cali,Tienda Premium,Hogar,Cafetera,15,120000
4921,Bogotá,Tienda Premium,Deportes,Bicicleta,10,1800000
4922,Barranquilla,Tienda Occidente,Hogar,Licuadora,5,180000
4923,Cali,Tienda Premium,Hogar,Microondas,2,450000
4924,Bogotá,Tienda Sur,Deportes,Bicicleta,1,1800000
4925,Barranquilla,Tienda Sur,Deportes,Caminadora,9,3200000
4926,Bogotá,Tienda Norte,Tecnología,Impresora,12,600000
4927,Barranquilla,Tienda Occidente,Deportes,Bicicleta,18,1800000
4928,Medellín,Tienda Premium,Deportes,Guantes,5,65000
4929,Cali,Tienda Premium,Hogar,Nevera,10,2200000
4930,Cali,Tienda Occidente,Hogar,Ventilador,12,250000
4931,Cartagena,Tienda Sur,Deportes,Balón,11,90000
4932,Bogotá,Tienda Sur,Hogar,Nevera,18,2200000
4933,Barranquilla,Tienda Sur,Tecnología,Mouse,9,45000
4934,Cartagena,Tienda Premium,Hogar,Ventilador,17,250000
4935,Barranquilla,Tienda Norte,Tecnología,Mouse,16,45000
4936,Barranquilla,Tienda Norte,Hogar,Ventilador,19,250000
4937,Barranquilla,Tienda Occidente,Hogar,Cafetera,3,120000
4938,Cali,Tienda Norte,Deportes,Guantes,3,65000
4939,Bogotá,Tienda Norte,Deportes,Caminadora,14,3200000
4940,Medellín,Tienda Sur,Deportes,Caminadora,1,3200000
4941,Bogotá,Tienda Occidente,Tecnología,Teclado,3,85000
4942,Cartagena,Tienda Occidente,Tecnología,Mouse,17,45000
4943,Barranquilla,Tienda Sur,Tecnología,Impresora,15,600000
4944,Medellín,Tienda Occidente,Tecnología,Teclado,17,85000
4945,Medellín,Tienda Occidente,Deportes,Pesas,2,250000
4946,Bogotá,Tienda Centro,Hogar,Ventilador,12,250000
4947,Cartagena,Tienda Centro,Deportes,Bicicleta,7,1800000
4948,Cali,Tienda Premium,Deportes,Balón,12,90000
4949,Medellín,Tienda Norte,Tecnología,Mouse,12,45000
4950,Barranquilla,Tienda Occidente,Hogar,Nevera,11,2200000
4951,Cartagena,Tienda Norte,Tecnología,Impresora,5,600000
4952,Barranquilla,Tienda Sur,Hogar,Licuadora,8,180000
4953,Barranquilla,Tienda Occidente,Hogar,Cafetera,7,120000
4954,Cali,Tienda Premium,Tecnología,Impresora,20,600000
4955,Cali,Tienda Premium,Tecnología,Teclado,12,85000
4956,Bogotá,Tienda Premium,Tecnología,Portatil,5,2500000
4957,Cali,Tienda Norte,Tecnología,Impresora,18,600000
4958,Cartagena,Tienda Centro,Hogar,Cafetera,14,120000
4959,Bogotá,Tienda Occidente,Tecnología,Portatil,15,2500000
4960,Cali,Tienda Sur,Tecnología,Teclado,17,85000
4961,Cartagena,Tienda Sur,Deportes,Pesas,3,250000
4962,Medellín,Tienda Norte,Tecnología,Mouse,20,45000
4963,Barranquilla,Tienda Centro,Tecnología,Impresora,6,600000
4964,Medellín,Tienda Occidente,Tecnología,Mouse,16,45000
4965,Barranquilla,Tienda Norte,Tecnología,Portatil,8,2500000
4966,Barranquilla,Tienda Centro,Hogar,Nevera,2,2200000
4967,Cartagena,Tienda Premium,Deportes,Bicicleta,20,1800000
4968,Cartagena,Tienda Centro,Hogar,Ventilador,13,250000
4969,Cartagena,Tienda Sur,Tecnología,Portatil,18,2500000
4970,Cali,Tienda Premium,Deportes,Caminadora,7,3200000
4971,Medellín,Tienda Sur,Deportes,Bicicleta,4,1800000
4972,Barranquilla,Tienda Norte,Tecnología,Monitor,7,750000
4973,Bogotá,Tienda Centro,Hogar,Ventilador,9,250000
4974,Cali,Tienda Premium,Deportes,Bicicleta,10,1800000
4975,Cartagena,Tienda Premium,Tecnología,Teclado,16,85000
4976,Medellín,Tienda Sur,Deportes,Caminadora,3,3200000
4977,Cali,Tienda Occidente,Hogar,Nevera,4,2200000
4978,Bogotá,Tienda Occidente,Deportes,Caminadora,8,3200000
4979,Bogotá,Tienda Centro,Hogar,Nevera,13,2200000
4980,Cali,Tienda Occidente,Tecnología,Portatil,9,2500000
4981,Medellín,Tienda Premium,Tecnología,Mouse,9,45000
4982,Medellín,Tienda Centro,Tecnología,Mouse,18,45000
4983,Medellín,Tienda Centro,Hogar,Microondas,19,450000
4984,Cartagena,Tienda Centro,Hogar,Licuadora,17,180000
4985,Medellín,Tienda Norte,Deportes,Pesas,7,250000
4986,Cali,Tienda Norte,Deportes,Balón,20,90000
4987,Bogotá,Tienda Occidente,Deportes,Bicicleta,20,1800000
4988,Cartagena,Tienda Occidente,Tecnología,Impresora,15,600000
4989,Cali,Tienda Occidente,Deportes,Guantes,19,65000
4990,Bogotá,Tienda Occidente,Deportes,Caminadora,15,3200000
4991,Barranquilla,Tienda Occidente,Deportes,Balón,13,90000
4992,Bogotá,Tienda Norte,Hogar,Cafetera,6,120000
4993,Medellín,Tienda Premium,Tecnología,Monitor,17,750000
4994,Medellín,Tienda Centro,Hogar,Ventilador,14,250000
4995,Cartagena,Tienda Premium,Deportes,Caminadora,2,3200000
4996,Cali,Tienda Premium,Hogar,Ventilador,6,250000
4997,Cartagena,Tienda Norte,Tecnología,Mouse,20,45000
4998,Bogotá,Tienda Centro,Tecnología,Impresora,13,600000
4999,Bogotá,Tienda Sur,Deportes,Pesas,11,250000
5000,Barranquilla,Tienda Centro,Deportes,Balón,17,90000
5001,Bogotá,Tienda Norte,Hogar,Ventilador,10,250000
5002,Medellín,Tienda Occidente,Deportes,Pesas,7,250000
5003,Medellín,Tienda Sur,Hogar,Licuadora,17,180000
5004,Barranquilla,Tienda Norte,Tecnología,Mouse,10,45000
5005,Cartagena,Tienda Premium,Deportes,Caminadora,1,3200000
5006,Cali,Tienda Sur,Tecnología,Teclado,13,85000
5007,Cali,Tienda Occidente,Deportes,Caminadora,20,3200000
5008,Medellín,Tienda Occidente,Deportes,Balón,14,90000
5009,Cartagena,Tienda Occidente,Deportes,Caminadora,10,3200000
5010,Medellín,Tienda Premium,Tecnología,Mouse,20,45000
5011,Bogotá,Tienda Sur,Hogar,Ventilador,13,250000
5012,Bogotá,Tienda Norte,Deportes,Guantes,14,65000
5013,Barranquilla,Tienda Centro,Hogar,Ventilador,4,250000
5014,Bogotá,Tienda Premium,Deportes,Guantes,16,65000
5015,Barranquilla,Tienda Occidente,Tecnología,Teclado,10,85000
5016,Cartagena,Tienda Norte,Deportes,Bicicleta,12,1800000
5017,Cartagena,Tienda Premium,Hogar,Licuadora,16,180000
5018,Medellín,Tienda Premium,Hogar,Cafetera,14,120000
5019,Cali,Tienda Occidente,Deportes,Guantes,10,65000
5020,Cartagena,Tienda Sur,Deportes,Bicicleta,13,1800000
5021,Medellín,Tienda Sur,Tecnología,Impresora,19,600000
5022,Cali,Tienda Occidente,Tecnología,Teclado,2,85000
5023,Cartagena,Tienda Centro,Tecnología,Mouse,15,45000
5024,Cali,Tienda Premium,Tecnología,Portatil,9,2500000
5025,Bogotá,Tienda Centro,Deportes,Guantes,4,65000
5026,Cali,Tienda Occidente,Hogar,Nevera,12,2200000
5027,Bogotá,Tienda Centro,Hogar,Ventilador,12,250000
5028,Cali,Tienda Premium,Deportes,Pesas,14,250000
5029,Bogotá,Tienda Centro,Hogar,Cafetera,6,120000
5030,Barranquilla,Tienda Sur,Deportes,Bicicleta,14,1800000
5031,Bogotá,Tienda Premium,Tecnología,Teclado,2,85000
5032,Medellín,Tienda Centro,Hogar,Cafetera,14,120000
5033,Cartagena,Tienda Sur,Deportes,Guantes,12,65000
5034,Bogotá,Tienda Premium,Tecnología,Impresora,13,600000
5035,Cali,Tienda Norte,Deportes,Balón,19,90000
5036,Medellín,Tienda Occidente,Hogar,Licuadora,12,180000
5037,Bogotá,Tienda Sur,Deportes,Pesas,18,250000
5038,Medellín,Tienda Sur,Hogar,Microondas,11,450000
5039,Bogotá,Tienda Centro,Deportes,Pesas,9,250000
5040,Cartagena,Tienda Norte,Tecnología,Impresora,15,600000
5041,Medellín,Tienda Centro,Hogar,Ventilador,11,250000
5042,Cali,Tienda Occidente,Hogar,Cafetera,16,120000
5043,Medellín,Tienda Premium,Tecnología,Monitor,4,750000
5044,Medellín,Tienda Occidente,Hogar,Licuadora,20,180000
5045,Barranquilla,Tienda Premium,Hogar,Licuadora,9,180000
5046,Cali,Tienda Occidente,Deportes,Pesas,12,250000
5047,Medellín,Tienda Norte,Tecnología,Impresora,7,600000
5048,Bogotá,Tienda Premium,Tecnología,Monitor,12,750000
5049,Bogotá,Tienda Occidente,Tecnología,Mouse,17,45000
5050,Bogotá,Tienda Sur,Tecnología,Mouse,6,45000
5051,Medellín,Tienda Centro,Tecnología,Portatil,12,2500000
5052,Cartagena,Tienda Sur,Deportes,Pesas,19,250000
5053,Bogotá,Tienda Centro,Hogar,Cafetera,4,120000
5054,Medellín,Tienda Occidente,Hogar,Cafetera,9,120000
5055,Cali,Tienda Centro,Deportes,Guantes,3,65000
5056,Cali,Tienda Premium,Hogar,Ventilador,15,250000
5057,Cali,Tienda Occidente,Tecnología,Portatil,9,2500000
5058,Bogotá,Tienda Premium,Tecnología,Mouse,19,45000
5059,Barranquilla,Tienda Premium,Deportes,Pesas,19,250000
5060,Bogotá,Tienda Centro,Tecnología,Mouse,5,45000
5061,Barranquilla,Tienda Norte,Tecnología,Portatil,18,2500000
5062,Cartagena,Tienda Occidente,Deportes,Guantes,16,65000
5063,Barranquilla,Tienda Occidente,Hogar,Microondas,18,450000
5064,Barranquilla,Tienda Sur,Hogar,Cafetera,17,120000
5065,Cali,Tienda Centro,Deportes,Caminadora,17,3200000
5066,Bogotá,Tienda Norte,Hogar,Licuadora,16,180000
5067,Medellín,Tienda Occidente,Deportes,Pesas,13,250000
5068,Barranquilla,Tienda Sur,Hogar,Microondas,18,450000
5069,Cali,Tienda Premium,Hogar,Licuadora,19,180000
5070,Medellín,Tienda Centro,Tecnología,Teclado,9,85000
5071,Medellín,Tienda Centro,Tecnología,Mouse,19,45000
5072,Cali,Tienda Centro,Tecnología,Teclado,3,85000
5073,Cali,Tienda Occidente,Tecnología,Portatil,8,2500000
5074,Bogotá,Tienda Centro,Deportes,Pesas,18,250000
5075,Barranquilla,Tienda Occidente,Hogar,Microondas,16,450000
5076,Barranquilla,Tienda Centro,Tecnología,Portatil,16,2500000
5077,Barranquilla,Tienda Sur,Tecnología,Impresora,7,600000
5078,Cali,Tienda Norte,Tecnología,Monitor,11,750000
5079,Medellín,Tienda Premium,Deportes,Balón,10,90000
5080,Bogotá,Tienda Occidente,Deportes,Bicicleta,3,1800000
5081,Barranquilla,Tienda Occidente,Deportes,Pesas,6,250000
5082,Barranquilla,Tienda Occidente,Tecnología,Mouse,19,45000
5083,Barranquilla,Tienda Norte,Hogar,Nevera,19,2200000
5084,Cali,Tienda Norte,Deportes,Bicicleta,9,1800000
5085,Barranquilla,Tienda Occidente,Hogar,Microondas,20,450000
5086,Cartagena,Tienda Occidente,Deportes,Bicicleta,5,1800000
5087,Barranquilla,Tienda Sur,Deportes,Caminadora,6,3200000
5088,Bogotá,Tienda Centro,Hogar,Ventilador,3,250000
5089,Cali,Tienda Occidente,Deportes,Caminadora,17,3200000
5090,Cartagena,Tienda Centro,Hogar,Nevera,5,2200000
5091,Barranquilla,Tienda Norte,Tecnología,Teclado,15,85000
5092,Bogotá,Tienda Occidente,Tecnología,Teclado,17,85000
5093,Cali,Tienda Occidente,Deportes,Bicicleta,2,1800000
5094,Cartagena,Tienda Centro,Deportes,Bicicleta,15,1800000
5095,Cartagena,Tienda Sur,Tecnología,Portatil,2,2500000
5096,Cali,Tienda Norte,Deportes,Balón,1,90000
5097,Cali,Tienda Sur,Hogar,Nevera,10,2200000
5098,Barranquilla,Tienda Premium,Tecnología,Portatil,9,2500000
5099,Cali,Tienda Occidente,Tecnología,Impresora,12,600000
5100,Barranquilla,Tienda Occidente,Tecnología,Teclado,11,85000
5101,Medellín,Tienda Sur,Tecnología,Mouse,5,45000
5102,Cali,Tienda Norte,Deportes,Pesas,17,250000
5103,Cartagena,Tienda Premium,Hogar,Cafetera,4,120000
5104,Bogotá,Tienda Premium,Deportes,Pesas,7,250000
5105,Cartagena,Tienda Sur,Deportes,Guantes,13,65000
5106,Medellín,Tienda Premium,Tecnología,Monitor,6,750000
5107,Cartagena,Tienda Occidente,Hogar,Cafetera,13,120000
5108,Cartagena,Tienda Centro,Tecnología,Portatil,10,2500000
5109,Cartagena,Tienda Centro,Deportes,Caminadora,6,3200000
5110,Bogotá,Tienda Occidente,Deportes,Bicicleta,4,1800000
5111,Barranquilla,Tienda Norte,Hogar,Ventilador,10,250000
5112,Medellín,Tienda Occidente,Tecnología,Teclado,11,85000
5113,Cartagena,Tienda Centro,Tecnología,Teclado,2,85000
5114,Cali,Tienda Sur,Tecnología,Monitor,6,750000
5115,Cali,Tienda Premium,Tecnología,Portatil,4,2500000
5116,Cali,Tienda Premium,Hogar,Nevera,16,2200000
5117,Medellín,Tienda Sur,Hogar,Cafetera,14,120000
5118,Cali,Tienda Premium,Tecnología,Teclado,7,85000
5119,Barranquilla,Tienda Centro,Deportes,Pesas,13,250000
5120,Bogotá,Tienda Norte,Hogar,Nevera,2,2200000
5121,Cartagena,Tienda Sur,Tecnología,Impresora,17,600000
5122,Cartagena,Tienda Sur,Hogar,Nevera,20,2200000
5123,Cali,Tienda Premium,Hogar,Licuadora,1,180000
5124,Cali,Tienda Premium,Tecnología,Impresora,19,600000
5125,Medellín,Tienda Norte,Tecnología,Impresora,11,600000
5126,Barranquilla,Tienda Premium,Hogar,Cafetera,15,120000
5127,Cali,Tienda Sur,Hogar,Ventilador,11,250000
5128,Barranquilla,Tienda Premium,Hogar,Ventilador,8,250000
5129,Barranquilla,Tienda Occidente,Hogar,Cafetera,3,120000
5130,Barranquilla,Tienda Centro,Hogar,Licuadora,9,180000
5131,Bogotá,Tienda Premium,Tecnología,Teclado,17,85000
5132,Barranquilla,Tienda Centro,Tecnología,Teclado,16,85000
5133,Medellín,Tienda Premium,Deportes,Guantes,2,65000
5134,Cali,Tienda Centro,Hogar,Licuadora,16,180000
5135,Cartagena,Tienda Norte,Hogar,Microondas,6,450000
5136,Bogotá,Tienda Centro,Tecnología,Monitor,19,750000
5137,Barranquilla,Tienda Sur,Hogar,Cafetera,2,120000
5138,Barranquilla,Tienda Occidente,Deportes,Pesas,7,250000
5139,Medellín,Tienda Centro,Deportes,Pesas,3,250000
5140,Barranquilla,Tienda Norte,Hogar,Nevera,18,2200000
5141,Bogotá,Tienda Sur,Deportes,Guantes,1,65000
5142,Cartagena,Tienda Occidente,Deportes,Balón,13,90000
5143,Cali,Tienda Premium,Deportes,Bicicleta,2,1800000
5144,Barranquilla,Tienda Norte,Tecnología,Mouse,10,45000
5145,Medellín,Tienda Premium,Hogar,Licuadora,5,180000
5146,Medellín,Tienda Occidente,Deportes,Guantes,15,65000
5147,Bogotá,Tienda Norte,Hogar,Ventilador,11,250000
5148,Medellín,Tienda Centro,Deportes,Caminadora,9,3200000
5149,Barranquilla,Tienda Premium,Tecnología,Impresora,10,600000
5150,Cali,Tienda Centro,Hogar,Microondas,10,450000
5151,Medellín,Tienda Centro,Hogar,Cafetera,7,120000
5152,Barranquilla,Tienda Sur,Hogar,Cafetera,18,120000
5153,Barranquilla,Tienda Centro,Deportes,Caminadora,1,3200000
5154,Barranquilla,Tienda Norte,Deportes,Bicicleta,7,1800000
5155,Cali,Tienda Premium,Hogar,Licuadora,14,180000
5156,Barranquilla,Tienda Occidente,Deportes,Caminadora,7,3200000
5157,Cali,Tienda Norte,Deportes,Pesas,18,250000
5158,Barranquilla,Tienda Occidente,Tecnología,Mouse,14,45000
5159,Bogotá,Tienda Occidente,Deportes,Guantes,20,65000
5160,Cartagena,Tienda Centro,Deportes,Caminadora,17,3200000
5161,Cali,Tienda Norte,Tecnología,Portatil,6,2500000
5162,Bogotá,Tienda Sur,Deportes,Guantes,8,65000
5163,Cali,Tienda Centro,Deportes,Caminadora,8,3200000
5164,Barranquilla,Tienda Occidente,Deportes,Balón,15,90000
5165,Bogotá,Tienda Norte,Hogar,Cafetera,11,120000
5166,Cartagena,Tienda Occidente,Tecnología,Monitor,17,750000
5167,Bogotá,Tienda Norte,Deportes,Guantes,16,65000
5168,Bogotá,Tienda Premium,Deportes,Caminadora,20,3200000
5169,Cartagena,Tienda Norte,Deportes,Bicicleta,9,1800000
5170,Cali,Tienda Sur,Tecnología,Portatil,20,2500000
5171,Medellín,Tienda Centro,Hogar,Licuadora,3,180000
5172,Cartagena,Tienda Occidente,Deportes,Caminadora,7,3200000
5173,Cali,Tienda Centro,Hogar,Licuadora,4,180000
5174,Medellín,Tienda Sur,Deportes,Balón,4,90000
5175,Barranquilla,Tienda Premium,Tecnología,Impresora,16,600000
5176,Cali,Tienda Sur,Tecnología,Monitor,18,750000
5177,Barranquilla,Tienda Occidente,Hogar,Cafetera,2,120000
5178,Medellín,Tienda Occidente,Hogar,Licuadora,4,180000
5179,Cali,Tienda Sur,Hogar,Cafetera,16,120000
5180,Barranquilla,Tienda Norte,Tecnología,Teclado,5,85000
5181,Medellín,Tienda Premium,Tecnología,Impresora,3,600000
5182,Medellín,Tienda Norte,Deportes,Pesas,6,250000
5183,Barranquilla,Tienda Sur,Deportes,Pesas,17,250000
5184,Cartagena,Tienda Premium,Deportes,Balón,20,90000
5185,Cali,Tienda Sur,Hogar,Licuadora,18,180000
5186,Cartagena,Tienda Norte,Hogar,Licuadora,13,180000
5187,Cali,Tienda Sur,Hogar,Microondas,11,450000
5188,Medellín,Tienda Norte,Deportes,Caminadora,14,3200000
5189,Cartagena,Tienda Norte,Hogar,Cafetera,18,120000
5190,Cali,Tienda Occidente,Deportes,Balón,18,90000
5191,Cali,Tienda Norte,Tecnología,Mouse,1,45000
5192,Cartagena,Tienda Sur,Tecnología,Teclado,5,85000
5193,Barranquilla,Tienda Norte,Hogar,Nevera,20,2200000
5194,Bogotá,Tienda Sur,Tecnología,Teclado,16,85000
5195,Bogotá,Tienda Occidente,Hogar,Cafetera,16,120000
5196,Cali,Tienda Centro,Hogar,Nevera,15,2200000
5197,Bogotá,Tienda Sur,Tecnología,Impresora,5,600000
5198,Medellín,Tienda Sur,Hogar,Cafetera,18,120000
5199,Medellín,Tienda Premium,Deportes,Guantes,6,65000
5200,Bogotá,Tienda Occidente,Deportes,Balón,10,90000
5201,Medellín,Tienda Sur,Hogar,Microondas,13,450000
5202,Medellín,Tienda Norte,Tecnología,Teclado,14,85000
5203,Cartagena,Tienda Norte,Tecnología,Mouse,7,45000
5204,Barranquilla,Tienda Premium,Deportes,Balón,15,90000
5205,Medellín,Tienda Centro,Deportes,Guantes,12,65000
5206,Cali,Tienda Occidente,Tecnología,Monitor,7,750000
5207,Cartagena,Tienda Occidente,Deportes,Guantes,10,65000
5208,Barranquilla,Tienda Norte,Tecnología,Mouse,20,45000
5209,Cartagena,Tienda Norte,Tecnología,Mouse,9,45000
5210,Cartagena,Tienda Norte,Hogar,Microondas,3,450000
5211,Cartagena,Tienda Sur,Tecnología,Impresora,3,600000
5212,Medellín,Tienda Premium,Deportes,Caminadora,10,3200000
5213,Cartagena,Tienda Norte,Tecnología,Impresora,6,600000
5214,Medellín,Tienda Occidente,Deportes,Guantes,9,65000
5215,Medellín,Tienda Centro,Hogar,Microondas,11,450000
5216,Cartagena,Tienda Premium,Deportes,Pesas,12,250000
5217,Barranquilla,Tienda Occidente,Tecnología,Monitor,2,750000
5218,Medellín,Tienda Sur,Hogar,Licuadora,19,180000
5219,Barranquilla,Tienda Norte,Deportes,Guantes,3,65000
5220,Cartagena,Tienda Norte,Deportes,Balón,10,90000
5221,Cali,Tienda Sur,Hogar,Licuadora,16,180000
5222,Barranquilla,Tienda Sur,Deportes,Guantes,12,65000
5223,Cartagena,Tienda Centro,Deportes,Balón,13,90000
5224,Cali,Tienda Occidente,Tecnología,Mouse,6,45000
5225,Cartagena,Tienda Occidente,Hogar,Ventilador,6,250000
5226,Bogotá,Tienda Centro,Hogar,Nevera,13,2200000
5227,Cali,Tienda Premium,Hogar,Cafetera,9,120000
5228,Bogotá,Tienda Premium,Tecnología,Impresora,11,600000
5229,Cartagena,Tienda Norte,Hogar,Nevera,3,2200000
5230,Bogotá,Tienda Centro,Hogar,Licuadora,13,180000
5231,Cali,Tienda Norte,Deportes,Caminadora,1,3200000
5232,Bogotá,Tienda Sur,Tecnología,Impresora,2,600000
5233,Cali,Tienda Sur,Hogar,Licuadora,14,180000
5234,Barranquilla,Tienda Premium,Hogar,Microondas,20,450000
5235,Cartagena,Tienda Norte,Tecnología,Teclado,8,85000
5236,Cali,Tienda Norte,Tecnología,Mouse,20,45000
5237,Cartagena,Tienda Norte,Tecnología,Mouse,6,45000
5238,Cali,Tienda Occidente,Tecnología,Mouse,12,45000
5239,Cali,Tienda Sur,Deportes,Caminadora,18,3200000
5240,Cartagena,Tienda Premium,Deportes,Balón,15,90000
5241,Bogotá,Tienda Premium,Hogar,Ventilador,8,250000
5242,Barranquilla,Tienda Sur,Deportes,Guantes,10,65000
5243,Cartagena,Tienda Premium,Tecnología,Monitor,15,750000
5244,Cartagena,Tienda Sur,Tecnología,Monitor,2,750000
5245,Cali,Tienda Premium,Hogar,Cafetera,4,120000
5246,Barranquilla,Tienda Centro,Hogar,Ventilador,10,250000
5247,Cali,Tienda Centro,Tecnología,Portatil,2,2500000
5248,Cartagena,Tienda Norte,Tecnología,Monitor,2,750000
5249,Medellín,Tienda Norte,Deportes,Pesas,14,250000
5250,Cali,Tienda Sur,Deportes,Pesas,15,250000
5251,Barranquilla,Tienda Sur,Hogar,Cafetera,10,120000
5252,Bogotá,Tienda Occidente,Tecnología,Teclado,17,85000
5253,Cartagena,Tienda Norte,Deportes,Caminadora,12,3200000
